city,year,population
03025 Benferri,1999,1026
03025 Benferri,2000,1055
03025 Benferri,2001,1098
03025 Benferri,2002,1138
03025 Benferri,2003,1188
03025 Benferri,2004,1351
03025 Benferri,2005,1385
03025 Benferri,2006,1493
03025 Benferri,2007,1601
03025 Benferri,2008,1746
03025 Benferri,2009,1876
03025 Benferri,2010,1892
03025 Benferri,2011,1925
03025 Benferri,2012,1934
03025 Benferri,2013,1927
03025 Benferri,2014,1910
03025 Benferri,2015,1899
03025 Benferri,2016,1920
03025 Benferri,2017,1923
03025 Benferri,2018,1940
03025 Benferri,2019,1942
03025 Benferri,2020,1965
03025 Benferri,2021,1958
03025 Benferri,2022,1955
03025 Benferri,1900,915
03025 Benferri,1910,936
03025 Benferri,1920,896
03025 Benferri,1930,899
03025 Benferri,1940,981
03025 Benferri,1950,1041
03025 Benferri,1960,1016
03025 Benferri,1970,894
03025 Benferri,1981,909
03025 Benferri,1991,949
03026 Beniarbeig,1996,1208
03026 Beniarbeig,1997,
03026 Beniarbeig,1998,1205
03026 Beniarbeig,1999,1205
03026 Beniarbeig,2000,1172
03026 Beniarbeig,2001,1254
03026 Beniarbeig,2002,1344
03026 Beniarbeig,2003,1358
03026 Beniarbeig,2004,1455
03026 Beniarbeig,2005,1548
03026 Beniarbeig,2006,1615
03026 Beniarbeig,2007,1729
03026 Beniarbeig,2008,1889
03026 Beniarbeig,2009,1997
03026 Beniarbeig,2010,1888
03026 Beniarbeig,2011,1883
03026 Beniarbeig,2012,1902
03026 Beniarbeig,2013,1915
03026 Beniarbeig,2014,1859
03026 Beniarbeig,2015,1926
03026 Beniarbeig,2016,1917
03026 Beniarbeig,2017,1919
03026 Beniarbeig,2018,1983
03026 Beniarbeig,2019,2092
03026 Beniarbeig,2020,2159
03026 Beniarbeig,2021,2227
03026 Beniarbeig,2022,2267
03026 Beniarbeig,1900,917
03026 Beniarbeig,1910,885
03026 Beniarbeig,1920,849
03026 Beniarbeig,1930,909
03026 Beniarbeig,1940,936
03026 Beniarbeig,1950,969
03026 Beniarbeig,1960,1146
03026 Beniarbeig,1970,1163
03026 Beniarbeig,1981,1091
03026 Beniarbeig,1991,1160
03027 Beniardá,1996,224
03027 Beniardá,1997,
03027 Beniardá,1998,216
03027 Beniardá,1999,209
03027 Beniardá,2000,205
03027 Beniardá,2001,200
03027 Beniardá,2002,193
03027 Beniardá,2003,215
03027 Beniardá,2004,199
03027 Beniardá,2005,235
03027 Beniardá,2006,208
03027 Beniardá,2007,220
03027 Beniardá,2008,258
03027 Beniardá,2009,238
03027 Beniardá,2010,230
03027 Beniardá,2011,222
03027 Beniardá,2012,248
03027 Beniardá,2013,188
03027 Beniardá,2014,208
03027 Beniardá,2015,227
03027 Beniardá,2016,202
03027 Beniardá,2017,183
03027 Beniardá,2018,178
03027 Beniardá,2019,232
03027 Beniardá,2020,200
03027 Beniardá,2021,192
03027 Beniardá,2022,218
03027 Beniardá,1900,741
03027 Beniardá,1910,580
03027 Beniardá,1920,556
03027 Beniardá,1930,521
03027 Beniardá,1940,509
03027 Beniardá,1950,464
03027 Beniardá,1960,397
03027 Beniardá,1970,314
03027 Beniardá,1981,264
03027 Beniardá,1991,234
03028 Beniarrés,1996,1464
03028 Beniarrés,1997,
03028 Beniarrés,1998,1447
03028 Beniarrés,1999,1414
03028 Beniarrés,2000,1397
03028 Beniarrés,2001,1402
03028 Beniarrés,2002,1387
03028 Beniarrés,2003,1396
03028 Beniarrés,2004,1363
03028 Beniarrés,2005,1380
03028 Beniarrés,2006,1324
03028 Beniarrés,2007,1335
03028 Beniarrés,2008,1323
03028 Beniarrés,2009,1323
03028 Beniarrés,2010,1317
03028 Beniarrés,2011,1295
03028 Beniarrés,2012,1271
03028 Beniarrés,2013,1268
03028 Beniarrés,2014,1254
03028 Beniarrés,2015,1208
03028 Beniarrés,2016,1164
03028 Beniarrés,2017,1137
03028 Beniarrés,2018,1118
03028 Beniarrés,2019,1118
03028 Beniarrés,2020,1099
03028 Beniarrés,2021,1083
03028 Beniarrés,2022,1078
03028 Beniarrés,1900,1381
03028 Beniarrés,1910,1741
03028 Beniarrés,1920,1773
03028 Beniarrés,1930,1849
03028 Beniarrés,1940,1921
03028 Beniarrés,1950,2185
03028 Beniarrés,1960,1726
03028 Beniarrés,1970,1712
03028 Beniarrés,1981,1635
03028 Beniarrés,1991,1445
03029 Benigembla,1996,390
03029 Benigembla,1997,
03029 Benigembla,1998,382
03029 Benigembla,1999,389
03029 Benigembla,2000,392
03029 Benigembla,2001,380
03029 Benigembla,2002,452
03029 Benigembla,2003,509
03029 Benigembla,2004,531
03029 Benigembla,2005,559
03029 Benigembla,2006,563
03029 Benigembla,2007,570
03029 Benigembla,2008,571
03029 Benigembla,2009,589
03029 Benigembla,2010,580
03029 Benigembla,2011,606
03029 Benigembla,2012,583
03029 Benigembla,2013,566
03029 Benigembla,2014,508
03029 Benigembla,2015,490
03029 Benigembla,2016,419
03029 Benigembla,2017,433
03029 Benigembla,2018,444
03029 Benigembla,2019,490
03029 Benigembla,2020,443
03029 Benigembla,2021,483
03029 Benigembla,2022,512
03029 Benigembla,1900,758
03029 Benigembla,1910,667
03029 Benigembla,1920,649
03029 Benigembla,1930,730
03029 Benigembla,1940,693
03029 Benigembla,1950,689
03029 Benigembla,1960,564
03029 Benigembla,1970,549
03029 Benigembla,1981,420
03029 Benigembla,1991,308
03030 Benidoleig,1996,783
03030 Benidoleig,1997,
03030 Benidoleig,1998,781
03030 Benidoleig,1999,817
03030 Benidoleig,2000,860
03030 Benidoleig,2001,910
03030 Benidoleig,2002,967
03030 Benidoleig,2003,972
03030 Benidoleig,2004,995
03030 Benidoleig,2005,1044
03030 Benidoleig,2006,1113
03030 Benidoleig,2007,1139
03030 Benidoleig,2008,1221
03030 Benidoleig,2009,1275
03030 Benidoleig,2010,1261
03030 Benidoleig,2011,1305
03030 Benidoleig,2012,1315
03030 Benidoleig,2013,1333
03030 Benidoleig,2014,1189
03030 Benidoleig,2015,1196
03030 Benidoleig,2016,1117
03030 Benidoleig,2017,1080
03030 Benidoleig,2018,1110
03030 Benidoleig,2019,1095
03030 Benidoleig,2020,1078
03030 Benidoleig,2021,1166
03030 Benidoleig,2022,1232
03030 Benidoleig,1900,641
03030 Benidoleig,1910,527
03030 Benidoleig,1920,678
03030 Benidoleig,1930,675
03030 Benidoleig,1940,719
03030 Benidoleig,1950,703
03030 Benidoleig,1960,678
03030 Benidoleig,1970,681
03030 Benidoleig,1981,725
03030 Benidoleig,1991,826
03031 Benidorm,1996,50040
03031 Benidorm,1997,
03031 Benidorm,1998,50946
03031 Benidorm,1999,52845
03031 Benidorm,2000,54321
03031 Benidorm,2001,57227
03031 Benidorm,2002,61352
03031 Benidorm,2003,64267
03031 Benidorm,2004,64956
03031 Benidorm,2005,67492
03031 Benidorm,2006,67627
03031 Benidorm,2007,69058
03031 Benidorm,2008,70280
03031 Benidorm,2009,71034
03031 Benidorm,2010,71198
03031 Benidorm,2011,72062
03031 Benidorm,2012,72991
03031 Benidorm,2013,73768
03031 Benidorm,2014,69010
03031 Benidorm,2015,69045
03031 Benidorm,2016,66642
03031 Benidorm,2017,66831
03031 Benidorm,2018,67558
03031 Benidorm,2019,68721
03031 Benidorm,2020,70450
03031 Benidorm,2021,69118
03031 Benidorm,2022,69738
03031 Benidorm,1900,3417
03031 Benidorm,1910,3498
03031 Benidorm,1920,2976
03031 Benidorm,1930,3113
03031 Benidorm,1940,2955
03031 Benidorm,1950,2726
03031 Benidorm,1960,6259
03031 Benidorm,1970,12124
03031 Benidorm,1981,25544
03031 Benidorm,1991,75322
03032 Benifallim,1996,169
03032 Benifallim,1997,
03032 Benifallim,1998,151
03032 Benifallim,1999,147
03032 Benifallim,2000,148
03032 Benifallim,2001,141
03032 Benifallim,2002,140
03032 Benifallim,2003,138
03032 Benifallim,2004,132
03032 Benifallim,2005,124
03032 Benifallim,2006,127
03032 Benifallim,2007,125
03032 Benifallim,2008,115
03032 Benifallim,2009,109
03032 Benifallim,2010,114
03032 Benifallim,2011,115
03032 Benifallim,2012,110
03032 Benifallim,2013,123
03032 Benifallim,2014,121
03032 Benifallim,2015,114
03032 Benifallim,2016,114
03032 Benifallim,2017,111
03032 Benifallim,2018,108
03032 Benifallim,2019,105
03032 Benifallim,2020,104
03032 Benifallim,2021,103
03032 Benifallim,2022,106
03032 Benifallim,1900,547
03032 Benifallim,1910,508
03032 Benifallim,1920,401
03032 Benifallim,1930,511
03032 Benifallim,1940,389
03032 Benifallim,1950,339
03032 Benifallim,1960,267
03032 Benifallim,1970,183
03032 Benifallim,1981,196
03032 Benifallim,1991,166
03033 Benifato,1996,140
03033 Benifato,1997,
03033 Benifato,1998,136
03033 Benifato,1999,138
03033 Benifato,2000,148
03033 Benifato,2001,155
03033 Benifato,2002,164
03033 Benifato,2003,168
03033 Benifato,2004,173
03033 Benifato,2005,165
03033 Benifato,2006,175
03033 Benifato,2007,188
03033 Benifato,2008,194
03033 Benifato,2009,187
03033 Benifato,2010,199
03033 Benifato,2011,201
03033 Benifato,2012,202
03033 Benifato,2013,198
03033 Benifato,2014,168
03033 Benifato,2015,156
03033 Benifato,2016,158
03033 Benifato,2017,148
03033 Benifato,2018,149
03033 Benifato,2019,140
03033 Benifato,2020,136
03033 Benifato,2021,135
03033 Benifato,2022,139
03033 Benifato,1900,349
03033 Benifato,1910,334
03033 Benifato,1920,285
03033 Benifato,1930,268
03033 Benifato,1940,306
03033 Benifato,1950,252
03033 Benifato,1960,194
03033 Benifato,1970,164
03033 Benifato,1981,120
03033 Benifato,1991,117
03034 Benijófar,1996,1592
03034 Benijófar,1997,
03034 Benijófar,1998,1621
03034 Benijófar,1999,1655
03034 Benijófar,2000,1866
03034 Benijófar,2001,2132
03034 Benijófar,2002,2434
03034 Benijófar,2003,2830
03034 Benijófar,2004,3138
03034 Benijófar,2005,3380
03034 Benijófar,2006,3541
03034 Benijófar,2007,3707
03034 Benijófar,2008,3900
03034 Benijófar,2009,3976
03034 Benijófar,2010,4004
03034 Benijófar,2011,4153
03034 Benijófar,2012,4207
03034 Benijófar,2013,3514
03034 Benijófar,2014,3791
03034 Benijófar,2015,3655
03034 Benijófar,2016,3163
03034 Benijófar,2017,3290
03034 Benijófar,2018,3357
03034 Benijófar,2019,3322
03034 Benijófar,2020,3293
03034 Benijófar,2021,3323
03034 Benijófar,2022,3427
03034 Benijófar,1900,750
03034 Benijófar,1910,918
03034 Benijófar,1920,914
03034 Benijófar,1930,1118
03034 Benijófar,1940,1121
03034 Benijófar,1950,1166
03034 Benijófar,1960,1134
03034 Benijófar,1970,1136
03034 Benijófar,1981,1344
03034 Benijófar,1991,1507
03035 Benilloba,1996,961
03035 Benilloba,1997,
03035 Benilloba,1998,926
03035 Benilloba,1999,920
03035 Benilloba,2000,922
03035 Benilloba,2001,933
03035 Benilloba,2002,893
03035 Benilloba,2003,903
03035 Benilloba,2004,891
03035 Benilloba,2005,874
03035 Benilloba,2006,847
03035 Benilloba,2007,843
03035 Benilloba,2008,837
03035 Benilloba,2009,839
03035 Benilloba,2010,821
03035 Benilloba,2011,811
03035 Benilloba,2012,800
03035 Benilloba,2013,794
03035 Benilloba,2014,789
03035 Benilloba,2015,786
03035 Benilloba,2016,769
03035 Benilloba,2017,755
03035 Benilloba,2018,742
03035 Benilloba,2019,724
03035 Benilloba,2020,726
03035 Benilloba,2021,737
03035 Benilloba,2022,740
03035 Benilloba,1900,1541
03035 Benilloba,1910,1087
03035 Benilloba,1920,1228
03035 Benilloba,1930,1041
03035 Benilloba,1940,1026
03035 Benilloba,1950,1144
03035 Benilloba,1960,1232
03035 Benilloba,1970,1189
03035 Benilloba,1981,1023
03035 Benilloba,1991,900
03036 Benillup,1996,105
03036 Benillup,1997,
03036 Benillup,1998,95
03036 Benillup,1999,94
03036 Benillup,2000,93
03036 Benillup,2001,92
03036 Benillup,2002,93
03036 Benillup,2003,92
03036 Benillup,2004,93
03036 Benillup,2005,102
03036 Benillup,2006,98
03036 Benillup,2007,101
03036 Benillup,2008,102
03036 Benillup,2009,99
03036 Benillup,2010,98
03036 Benillup,2011,97
03036 Benillup,2012,106
03036 Benillup,2013,110
03036 Benillup,2014,104
03036 Benillup,2015,101
03036 Benillup,2016,100
03036 Benillup,2017,102
03036 Benillup,2018,94
03036 Benillup,2019,97
03036 Benillup,2020,100
03036 Benillup,2021,101
03036 Benillup,2022,108
03036 Benillup,1900,207
03036 Benillup,1910,160
03036 Benillup,1920,144
03036 Benillup,1930,113
03036 Benillup,1940,137
03036 Benillup,1950,95
03036 Benillup,1960,103
03036 Benillup,1970,102
03036 Benillup,1981,62
03036 Benillup,1991,76
03037 Benimantell,1996,432
03037 Benimantell,1997,
03037 Benimantell,1998,417
03037 Benimantell,1999,419
03037 Benimantell,2000,415
03037 Benimantell,2001,401
03037 Benimantell,2002,378
03037 Benimantell,2003,443
03037 Benimantell,2004,447
03037 Benimantell,2005,487
03037 Benimantell,2006,468
03037 Benimantell,2007,466
03037 Benimantell,2008,472
03037 Benimantell,2009,490
03037 Benimantell,2010,514
03037 Benimantell,2011,512
03037 Benimantell,2012,518
03037 Benimantell,2013,487
03037 Benimantell,2014,499
03037 Benimantell,2015,501
03037 Benimantell,2016,494
03037 Benimantell,2017,495
03037 Benimantell,2018,490
03037 Benimantell,2019,483
03037 Benimantell,2020,497
03037 Benimantell,2021,501
03037 Benimantell,2022,499
03037 Benimantell,1900,934
03037 Benimantell,1910,875
03037 Benimantell,1920,896
03037 Benimantell,1930,837
03037 Benimantell,1940,790
03037 Benimantell,1950,764
03037 Benimantell,1960,627
03037 Benimantell,1970,480
03037 Benimantell,1981,408
03037 Benimantell,1991,404
03038 Benimarfull,1996,408
03038 Benimarfull,1997,
03038 Benimarfull,1998,407
03038 Benimarfull,1999,406
03038 Benimarfull,2000,410
03038 Benimarfull,2001,408
03038 Benimarfull,2002,415
03038 Benimarfull,2003,443
03038 Benimarfull,2004,455
03038 Benimarfull,2005,441
03038 Benimarfull,2006,433
03038 Benimarfull,2007,441
03038 Benimarfull,2008,440
03038 Benimarfull,2009,440
03038 Benimarfull,2010,414
03038 Benimarfull,2011,408
03038 Benimarfull,2012,417
03038 Benimarfull,2013,423
03038 Benimarfull,2014,431
03038 Benimarfull,2015,433
03038 Benimarfull,2016,427
03038 Benimarfull,2017,418
03038 Benimarfull,2018,413
03038 Benimarfull,2019,409
03038 Benimarfull,2020,396
03038 Benimarfull,2021,397
03038 Benimarfull,2022,410
03038 Benimarfull,1900,780
03038 Benimarfull,1910,797
03038 Benimarfull,1920,753
03038 Benimarfull,1930,767
03038 Benimarfull,1940,739
03038 Benimarfull,1950,719
03038 Benimarfull,1960,573
03038 Benimarfull,1970,532
03038 Benimarfull,1981,410
03038 Benimarfull,1991,379
03039 Benimassot,1996,122
03039 Benimassot,1997,
03039 Benimassot,1998,108
03039 Benimassot,1999,185
03039 Benimassot,2000,173
03039 Benimassot,2001,146
03039 Benimassot,2002,142
03039 Benimassot,2003,140
03039 Benimassot,2004,137
03039 Benimassot,2005,140
03039 Benimassot,2006,137
03039 Benimassot,2007,131
03039 Benimassot,2008,125
03039 Benimassot,2009,123
03039 Benimassot,2010,129
03039 Benimassot,2011,129
03039 Benimassot,2012,125
03039 Benimassot,2013,113
03039 Benimassot,2014,113
03039 Benimassot,2015,111
03039 Benimassot,2016,99
03039 Benimassot,2017,99
03039 Benimassot,2018,96
03039 Benimassot,2019,106
03039 Benimassot,2020,103
03039 Benimassot,2021,97
03039 Benimassot,2022,93
03039 Benimassot,1900,336
03039 Benimassot,1910,292
03039 Benimassot,1920,279
03039 Benimassot,1930,287
03039 Benimassot,1940,230
03039 Benimassot,1950,248
03039 Benimassot,1960,221
03039 Benimassot,1970,157
03039 Benimassot,1981,113
03039 Benimassot,1991,118
03040 Benimeli,1996,329
03040 Benimeli,1997,
03040 Benimeli,1998,331
03040 Benimeli,1999,329
03040 Benimeli,2000,326
03040 Benimeli,2001,336
03040 Benimeli,2002,336
03040 Benimeli,2003,332
03040 Benimeli,2004,355
03040 Benimeli,2005,363
03040 Benimeli,2006,389
03040 Benimeli,2007,429
03040 Benimeli,2008,427
03040 Benimeli,2009,402
03040 Benimeli,2010,413
03040 Benimeli,2011,420
03040 Benimeli,2012,424
03040 Benimeli,2013,435
03040 Benimeli,2014,419
03040 Benimeli,2015,416
03040 Benimeli,2016,384
03040 Benimeli,2017,391
03040 Benimeli,2018,410
03040 Benimeli,2019,418
03040 Benimeli,2020,429
03040 Benimeli,2021,415
03040 Benimeli,2022,419
03040 Benimeli,1900,454
03040 Benimeli,1910,444
03040 Benimeli,1920,431
03040 Benimeli,1930,445
03040 Benimeli,1940,397
03040 Benimeli,1950,371
03040 Benimeli,1960,411
03040 Benimeli,1970,355
03040 Benimeli,1981,384
03040 Benimeli,1991,322
03041 Benissa,1996,9154
03041 Benissa,1997,
03041 Benissa,1998,9368
03041 Benissa,1999,9687
03041 Benissa,2000,10078
03041 Benissa,2001,10556
03041 Benissa,2002,11051
03041 Benissa,2003,12098
03041 Benissa,2004,11405
03041 Benissa,2005,11935
03041 Benissa,2006,12424
03041 Benissa,2007,12690
03041 Benissa,2008,13140
03041 Benissa,2009,13221
03041 Benissa,2010,13369
03041 Benissa,2011,13536
03041 Benissa,2012,13808
03041 Benissa,2013,13932
03041 Benissa,2014,11572
03041 Benissa,2015,11598
03041 Benissa,2016,11000
03041 Benissa,2017,10879
03041 Benissa,2018,10768
03041 Benissa,2019,11005
03041 Benissa,2020,11288
03041 Benissa,2021,11462
03041 Benissa,2022,11871
03041 Benissa,1900,5706
03041 Benissa,1910,5672
03041 Benissa,1920,5931
03041 Benissa,1930,6026
03041 Benissa,1940,6036
03041 Benissa,1950,5704
03041 Benissa,1960,5023
03041 Benissa,1970,5665
03041 Benissa,1981,7023
03041 Benissa,1991,8583
"03042 Benitachell/Poble Nou de Benitatxell, el",1996,1989
"03042 Benitachell/Poble Nou de Benitatxell, el",1997,
"03042 Benitachell/Poble Nou de Benitatxell, el",1998,2002
"03042 Benitachell/Poble Nou de Benitatxell, el",1999,2131
"03042 Benitachell/Poble Nou de Benitatxell, el",2000,2312
"03042 Benitachell/Poble Nou de Benitatxell, el",2001,2553
"03042 Benitachell/Poble Nou de Benitatxell, el",2002,2932
"03042 Benitachell/Poble Nou de Benitatxell, el",2003,3316
"03042 Benitachell/Poble Nou de Benitatxell, el",2004,3425
"03042 Benitachell/Poble Nou de Benitatxell, el",2005,3808
"03042 Benitachell/Poble Nou de Benitatxell, el",2006,4276
"03042 Benitachell/Poble Nou de Benitatxell, el",2007,4773
"03042 Benitachell/Poble Nou de Benitatxell, el",2008,5216
"03042 Benitachell/Poble Nou de Benitatxell, el",2009,5399
"03042 Benitachell/Poble Nou de Benitatxell, el",2010,5488
"03042 Benitachell/Poble Nou de Benitatxell, el",2011,5568
"03042 Benitachell/Poble Nou de Benitatxell, el",2012,5698
"03042 Benitachell/Poble Nou de Benitatxell, el",2013,5720
"03042 Benitachell/Poble Nou de Benitatxell, el",2014,4659
"03042 Benitachell/Poble Nou de Benitatxell, el",2015,4690
"03042 Benitachell/Poble Nou de Benitatxell, el",2016,4104
"03042 Benitachell/Poble Nou de Benitatxell, el",2017,4020
"03042 Benitachell/Poble Nou de Benitatxell, el",2018,4130
"03042 Benitachell/Poble Nou de Benitatxell, el",2019,4276
"03042 Benitachell/Poble Nou de Benitatxell, el",2020,4452
"03042 Benitachell/Poble Nou de Benitatxell, el",2021,4447
"03042 Benitachell/Poble Nou de Benitatxell, el",2022,4687
"03042 Benitachell/Poble Nou de Benitatxell, el",1900,1885
"03042 Benitachell/Poble Nou de Benitatxell, el",1910,1765
"03042 Benitachell/Poble Nou de Benitatxell, el",1920,1785
"03042 Benitachell/Poble Nou de Benitatxell, el",1930,1729
"03042 Benitachell/Poble Nou de Benitatxell, el",1940,1775
"03042 Benitachell/Poble Nou de Benitatxell, el",1950,1662
"03042 Benitachell/Poble Nou de Benitatxell, el",1960,1606
"03042 Benitachell/Poble Nou de Benitatxell, el",1970,1492
"03042 Benitachell/Poble Nou de Benitatxell, el",1981,1525
"03042 Benitachell/Poble Nou de Benitatxell, el",1991,1583
03043 Biar,1996,3568
03043 Biar,1997,
03043 Biar,1998,3528
03043 Biar,1999,3537
03043 Biar,2000,3562
03043 Biar,2001,3533
03043 Biar,2002,3578
03043 Biar,2003,3550
03043 Biar,2004,3574
03043 Biar,2005,3620
03043 Biar,2006,3647
03043 Biar,2007,3693
03043 Biar,2008,3694
03043 Biar,2009,3723
03043 Biar,2010,3703
03043 Biar,2011,3738
03043 Biar,2012,3695
03043 Biar,2013,3689
03043 Biar,2014,3670
03043 Biar,2015,3657
03043 Biar,2016,3647
03043 Biar,2017,3650
03043 Biar,2018,3651
03043 Biar,2019,3671
03043 Biar,2020,3655
03043 Biar,2021,3628
03043 Biar,2022,3612
03043 Biar,1900,3550
03043 Biar,1910,3534
03043 Biar,1920,3274
03043 Biar,1930,3287
03043 Biar,1940,2838
03043 Biar,1950,2733
03043 Biar,1960,2748
03043 Biar,1970,2976
03043 Biar,1981,3151
03043 Biar,1991,3395
03044 Bigastro,1996,4721
03044 Bigastro,1997,
03044 Bigastro,1998,4784
03044 Bigastro,1999,4829
03044 Bigastro,2000,4910
03044 Bigastro,2001,5039
03044 Bigastro,2002,5243
03044 Bigastro,2003,5421
03044 Bigastro,2004,5601
03044 Bigastro,2005,5962
03044 Bigastro,2006,6303
03044 Bigastro,2007,6588
03044 Bigastro,2008,6761
03044 Bigastro,2009,6744
03044 Bigastro,2010,6757
03044 Bigastro,2011,6788
03044 Bigastro,2012,6719
03044 Bigastro,2013,6730
03044 Bigastro,2014,6762
03044 Bigastro,2015,6714
03044 Bigastro,2016,6724
03044 Bigastro,2017,6656
03044 Bigastro,2018,6702
03044 Bigastro,2019,6733
03044 Bigastro,2020,6909
03044 Bigastro,2021,6994
03044 Bigastro,2022,7130
03044 Bigastro,1900,1490
03044 Bigastro,1910,1924
03044 Bigastro,1920,1986
03044 Bigastro,1930,2328
03044 Bigastro,1940,2633
03044 Bigastro,1950,2801
